,frame,sarc_id,x,y,length,width,angle,zdiscs
4085,5,340,,,,,,"476,478"
4086,6,340,,,,,,"476,478"
4087,7,340,,,,,,"476,478"
4088,8,340,,,,,,"476,478"
4089,9,340,,,,,,"476,478"
4090,10,340,,,,,,"476,478"
4091,11,340,,,,,,"476,478"
4092,0,341,,,,,,"477,481"
4093,1,341,,,,,,"477,481"
4094,2,341,,,,,,"477,481"
4095,3,341,,,,,,"477,481"
4096,4,341,72.95274631373121,157.00817756941268,6.070143076582835,6.0804379769042685,1.414485711089282,"477,481"
4097,5,341,,,,,,"477,481"
4098,6,341,,,,,,"477,481"
4099,7,341,,,,,,"477,481"
4100,8,341,,,,,,"477,481"
4101,9,341,,,,,,"477,481"
4102,10,341,,,,,,"477,481"
4103,11,341,,,,,,"477,481"
4104,0,342,,,,,,"478,482"
4105,1,342,,,,,,"478,482"
4106,2,342,,,,,,"478,482"
4107,3,342,,,,,,"478,482"
4108,4,342,76.02502733678756,176.78867539079238,5.889275059758203,9.879789142797769,1.6344003025373337,"478,482"
4109,5,342,,,,,,"478,482"
4110,6,342,,,,,,"478,482"
4111,7,342,,,,,,"478,482"
4112,8,342,,,,,,"478,482"
4113,9,342,,,,,,"478,482"
4114,10,342,,,,,,"478,482"
4115,11,342,,,,,,"478,482"
4116,0,343,,,,,,"479,483"
4117,1,343,,,,,,"479,483"
4118,2,343,,,,,,"479,483"
4119,3,343,,,,,,"479,483"
4120,4,343,75.80695587482542,149.91849876625122,5.1437555046743775,3.241875530066321,1.1382825704371458,"479,483"
4121,5,343,,,,,,"479,483"
4122,6,343,,,,,,"479,483"
4123,7,343,,,,,,"479,483"
4124,8,343,,,,,,"479,483"
4125,9,343,,,,,,"479,483"
4126,10,343,,,,,,"479,483"
4127,11,343,,,,,,"479,483"
4128,0,344,,,,,,"480,484"
4129,1,344,,,,,,"480,484"
4130,2,344,,,,,,"480,484"
4131,3,344,,,,,,"480,484"
4132,4,344,76.0635243394105,167.31414626571873,5.673939037613372,3.566441042023974,2.43231342130753,"480,484"
4133,5,344,,,,,,"480,484"
4134,6,344,,,,,,"480,484"
4135,7,344,,,,,,"480,484"
4136,8,344,,,,,,"480,484"
4137,9,344,,,,,,"480,484"
4138,10,344,,,,,,"480,484"
4139,11,344,,,,,,"480,484"
4140,0,345,,,,,,"482,488"
4141,1,345,,,,,,"482,488"
4142,2,345,,,,,,"482,488"
4143,3,345,,,,,,"482,488"
4144,4,345,81.90189581185766,177.16917671333846,5.8890784191072205,8.473278914764897,1.636503079889736,"482,488"
4145,5,345,,,,,,"482,488"
4146,6,345,,,,,,"482,488"
4147,7,345,,,,,,"482,488"
4148,8,345,,,,,,"482,488"
4149,9,345,,,,,,"482,488"
4150,10,345,,,,,,"482,488"
4151,11,345,,,,,,"482,488"
4152,0,346,,,,,,"483,487"
4153,1,346,,,,,,"483,487"
4154,2,346,,,,,,"483,487"
4155,3,346,,,,,,"483,487"
4156,4,346,81.1060554924904,147.6380134360258,6.397358713575779,3.9921073582475906,1.1853988650976206,"483,487"
4157,5,346,,,,,,"483,487"
4158,6,346,,,,,,"483,487"
4159,7,346,,,,,,"483,487"
4160,8,346,,,,,,"483,487"
4161,9,346,,,,,,"483,487"
4162,10,346,,,,,,"483,487"
4163,11,346,,,,,,"483,487"
4164,0,347,,,,,,"485,486"
4165,1,347,,,,,,"485,486"
4166,2,347,,,,,,"485,486"
4167,3,347,,,,,,"485,486"
4168,4,347,83.46360897239605,184.7125078130975,5.398256679028292,11.221422653407839,2.0213637679441296,"485,486"
4169,5,347,,,,,,"485,486"
4170,6,347,,,,,,"485,486"
4171,7,347,,,,,,"485,486"
4172,8,347,,,,,,"485,486"
4173,9,347,,,,,,"485,486"
4174,10,347,,,,,,"485,486"
4175,11,347,,,,,,"485,486"
4176,0,348,,,,,,"486,489"
4177,1,348,,,,,,"486,489"
4178,2,348,,,,,,"486,489"
4179,3,348,,,,,,"486,489"
4180,4,348,88.24825871296306,187.75515657843493,6.010696701178069,12.894794239829103,2.24120512017969,"486,489"
4181,5,348,,,,,,"486,489"
4182,6,348,,,,,,"486,489"
4183,7,348,,,,,,"486,489"
4184,8,348,,,,,,"486,489"
4185,9,348,,,,,,"486,489"
4186,10,348,,,,,,"486,489"
4187,11,348,,,,,,"486,489"
4188,0,349,,,,,,"487,490"
4189,1,349,,,,,,"487,490"
4190,2,349,,,,,,"487,490"
4191,3,349,,,,,,"487,490"
4192,4,349,87.24666745743258,146.26096922786007,6.3627039916821655,3.6284012174700333,1.5158949870651057,"487,490"
4193,5,349,,,,,,"487,490"
4194,6,349,,,,,,"487,490"
4195,7,349,,,,,,"487,490"
4196,8,349,,,,,,"487,490"
4197,9,349,,,,,,"487,490"
4198,10,349,,,,,,"487,490"
4199,11,349,,,,,,"487,490"
4200,0,350,,,,,,"489,491"
4201,1,350,,,,,,"489,491"
4202,2,350,,,,,,"489,491"
4203,3,350,,,,,,"489,491"
4204,4,350,92.83918460883976,191.83624148913134,6.293151447920339,11.4535033770265,2.3512081019839326,"489,491"
4205,5,350,,,,,,"489,491"
4206,6,350,,,,,,"489,491"
4207,7,350,,,,,,"489,491"
4208,8,350,,,,,,"489,491"
4209,9,350,,,,,,"489,491"
4210,10,350,,,,,,"489,491"
4211,11,350,,,,,,"489,491"
4212,0,351,,,,,,"491,492"
4213,1,351,,,,,,"491,492"
4214,2,351,,,,,,"491,492"
4215,3,351,,,,,,"491,492"
4216,4,351,97.54698854259567,196.02084848201645,6.322521129935451,9.83642721046115,2.243893765031274,"491,492"
4217,5,351,,,,,,"491,492"
4218,6,351,,,,,,"491,492"
4219,7,351,,,,,,"491,492"
4220,8,351,,,,,,"491,492"
4221,9,351,,,,,,"491,492"
4222,10,351,,,,,,"491,492"
4223,11,351,,,,,,"491,492"
4224,0,352,,,,,,"492,493"
4225,1,352,,,,,,"492,493"
4226,2,352,,,,,,"492,493"
4227,3,352,,,,,,"492,493"
4228,4,352,102.75545099929838,199.74547377078713,6.500924024603493,8.619006417259417,2.1407260573361784,"492,493"
4229,5,352,,,,,,"492,493"
4230,6,352,,,,,,"492,493"
4231,7,352,,,,,,"492,493"
4232,8,352,,,,,,"492,493"
4233,9,352,,,,,,"492,493"
4234,10,352,,,,,,"492,493"
4235,11,352,,,,,,"492,493"
4236,0,353,,,,,,"493,494"
4237,1,353,,,,,,"493,494"
4238,2,353,,,,,,"493,494"
4239,3,353,,,,,,"493,494"
4240,4,353,107.86823411985333,203.62115160330455,6.37116083928874,7.2702741627422816,2.2997225401893093,"493,494"
4241,5,353,,,,,,"493,494"
4242,6,353,,,,,,"493,494"
4243,7,353,,,,,,"493,494"
4244,8,353,,,,,,"493,494"
4245,9,353,,,,,,"493,494"
4246,10,353,,,,,,"493,494"
4247,11,353,,,,,,"493,494"
4248,0,354,,,,,,"494,495"
4249,1,354,,,,,,"494,495"
4250,2,354,,,,,,"494,495"
4251,3,354,,,,,,"494,495"
4252,4,354,112.38420982937862,207.85213665194246,6.009223061025479,4.726772707098281,2.3489660410260615,"494,495"
4253,5,354,,,,,,"494,495"
4254,6,354,,,,,,"494,495"
4255,7,354,,,,,,"494,495"
4256,8,354,,,,,,"494,495"
4257,9,354,,,,,,"494,495"
4258,10,354,,,,,,"494,495"
4259,11,354,,,,,,"494,495"
4260,0,355,,,,,,"497,506"
4261,1,355,,,,,,"497,506"
4262,2,355,,,,,,"497,506"
4263,3,355,,,,,,"497,506"
4264,4,355,130.0375580441714,131.98439035542697,6.163228724329059,3.300091316486168,1.5595285644327928,"497,506"
4265,5,355,,,,,,"497,506"
4266,6,355,,,,,,"497,506"
4267,7,355,,,,,,"497,506"
4268,8,355,,,,,,"497,506"
4269,9,355,,,,,,"497,506"
4270,10,355,,,,,,"497,506"
4271,11,355,,,,,,"497,506"
4272,0,356,,,,,,"500,504"
4273,1,356,,,,,,"500,504"
4274,2,356,,,,,,"500,504"
4275,3,356,,,,,,"500,504"
4276,4,356,134.97551747712816,104.23686141312629,5.908674991489647,14.32925421136556,2.5384620248541134,"500,504"
4277,5,356,,,,,,"500,504"
4278,6,356,,,,,,"500,504"
4279,7,356,,,,,,"500,504"
4280,8,356,,,,,,"500,504"
4281,9,356,,,,,,"500,504"
4282,10,356,,,,,,"500,504"
4283,11,356,,,,,,"500,504"
4284,0,357,,,,,,"502,503"
4285,1,357,,,,,,"502,503"
4286,2,357,,,,,,"502,503"
4287,3,357,,,,,,"502,503"
4288,4,357,134.42190508977825,89.67994446103685,6.093899661190225,9.08101917056021,2.6480819993954894,"502,503"
4289,5,357,,,,,,"502,503"
4290,6,357,,,,,,"502,503"
4291,7,357,,,,,,"502,503"
4292,8,357,,,,,,"502,503"
4293,9,357,,,,,,"502,503"
4294,10,357,,,,,,"502,503"
4295,11,357,,,,,,"502,503"
4296,0,358,,,,,,"504,505"
4297,1,358,,,,,,"504,505"
4298,2,358,,,,,,"504,505"
4299,3,358,,,,,,"504,505"
4300,4,358,137.94104543800177,109.9511089771815,7.05109911503023,16.92855375457954,2.7670662220992277,"504,505"
4301,5,358,,,,,,"504,505"
4302,6,358,,,,,,"504,505"
4303,7,358,,,,,,"504,505"
4304,8,358,,,,,,"504,505"
4305,9,358,,,,,,"504,505"
4306,10,358,,,,,,"504,505"
4307,11,358,,,,,,"504,505"
4308,0,359,,,,,,"505,509"
4309,1,359,,,,,,"505,509"
4310,2,359,,,,,,"505,509"
4311,3,359,,,,,,"505,509"
4312,4,359,141.20812945137533,115.964988967912,6.746129383202797,11.559736832805367,2.5152193122354163,"505,509"
4313,5,359,,,,,,"505,509"
4314,6,359,,,,,,"505,509"
4315,7,359,,,,,,"505,509"
4316,8,359,,,,,,"505,509"
4317,9,359,,,,,,"505,509"
4318,10,359,,,,,,"505,509"
4319,11,359,,,,,,"505,509"
4320,0,360,,,,,,"508,510"
4321,1,360,,,,,,"508,510"
4322,2,360,,,,,,"508,510"
4323,3,360,,,,,,"508,510"
4324,4,360,145.2792898000467,97.51125804176385,6.4613935453035145,3.2443114125052612,2.4042777867879965,"508,510"
4325,5,360,,,,,,"508,510"
4326,6,360,,,,,,"508,510"
4327,7,360,,,,,,"508,510"
4328,8,360,,,,,,"508,510"
4329,9,360,,,,,,"508,510"
4330,10,360,,,,,,"508,510"
4331,11,360,,,,,,"508,510"
4332,0,361,,,,,,"512,596"
4333,1,361,,,,,,"512,596"
4334,2,361,,,,,,"512,596"
4335,3,361,,,,,,"512,596"
4336,4,361,,,,,,"512,596"
4337,5,361,,,,,,"512,596"
4338,6,361,,,,,,"512,596"
4339,7,361,,,,,,"512,596"
4340,8,361,,,,,,"512,596"
4341,9,361,,,,,,"512,596"
4342,10,361,,,,,,"512,596"
4343,11,361,,,,,,"512,596"
4344,0,362,,,,,,"513,594"
4345,1,362,,,,,,"513,594"
4346,2,362,,,,,,"513,594"
4347,3,362,,,,,,"513,594"
4348,4,362,,,,,,"513,594"
4349,5,362,,,,,,"513,594"
4350,6,362,,,,,,"513,594"
4351,7,362,,,,,,"513,594"
4352,8,362,,,,,,"513,594"
4353,9,362,,,,,,"513,594"
4354,10,362,,,,,,"513,594"
4355,11,362,,,,,,"513,594"
4356,0,363,,,,,,"513,600"
4357,1,363,,,,,,"513,600"
4358,2,363,,,,,,"513,600"
4359,3,363,,,,,,"513,600"
4360,4,363,,,,,,"513,600"
4361,5,363,,,,,,"513,600"
4362,6,363,,,,,,"513,600"
4363,7,363,,,,,,"513,600"
4364,8,363,,,,,,"513,600"
4365,9,363,,,,,,"513,600"
4366,10,363,,,,,,"513,600"
4367,11,363,,,,,,"513,600"
4368,0,364,,,,,,"514,518"
4369,1,364,,,,,,"514,518"
4370,2,364,,,,,,"514,518"
4371,3,364,,,,,,"514,518"
4372,4,364,172.01552484971185,242.45709178324284,5.6918981902039825,2.9062255313727965,2.0958886034267343,"514,518"
4373,5,364,,,,,,"514,518"
4374,6,364,,,,,,"514,518"
4375,7,364,,,,,,"514,518"
4376,8,364,,,,,,"514,518"
4377,9,364,,,,,,"514,518"
4378,10,364,,,,,,"514,518"
4379,11,364,,,,,,"514,518"
4380,0,365,,,,,,"521,522"
4381,1,365,,,,,,"521,522"
4382,2,365,,,,,,"521,522"
4383,3,365,,,,,,"521,522"
4384,4,365,328.0892172354432,474.16627862307865,5.552502583400207,3.6378944447933743,1.8488448837191052,"521,522"
4385,5,365,,,,,,"521,522"
4386,6,365,,,,,,"521,522"
4387,7,365,,,,,,"521,522"
4388,8,365,,,,,,"521,522"
4389,9,365,,,,,,"521,522"
4390,10,365,,,,,,"521,522"
4391,11,365,,,,,,"521,522"
4392,0,366,,,,,,"522,523"
4393,1,366,,,,,,"522,523"
4394,2,366,,,,,,"522,523"
4395,3,366,,,,,,"522,523"
4396,4,366,333.37616800182684,475.5371975494918,5.374441068585881,2.7561031839775296,1.7993703917334158,"522,523"
4397,5,366,,,,,,"522,523"
4398,6,366,,,,,,"522,523"
4399,7,366,,,,,,"522,523"
4400,8,366,,,,,,"522,523"
4401,9,366,,,,,,"522,523"
4402,10,366,,,,,,"522,523"
4403,11,366,,,,,,"522,523"
4404,0,367,,,,,,"523,525"
4405,1,367,,,,,,"523,525"
4406,2,367,,,,,,"523,525"
4407,3,367,,,,,,"523,525"
4408,4,367,339.169920337656,476.5038985315989,6.39302807731096,3.78898211491896,1.682967918960583,"523,525"
4409,5,367,,,,,,"523,525"
4410,6,367,,,,,,"523,525"
4411,7,367,,,,,,"523,525"
4412,8,367,,,,,,"523,525"
4413,9,367,,,,,,"523,525"
4414,10,367,,,,,,"523,525"
4415,11,367,,,,,,"523,525"
4416,0,368,,,,,,"524,526"
4417,1,368,,,,,,"524,526"
4418,2,368,,,,,,"524,526"
4419,3,368,,,,,,"524,526"
4420,4,368,340.59896233639927,463.83008705401596,6.673205100386558,4.106523896844884,1.7667985613650252,"524,526"
4421,5,368,,,,,,"524,526"
4422,6,368,,,,,,"524,526"
4423,7,368,,,,,,"524,526"
4424,8,368,,,,,,"524,526"
4425,9,368,,,,,,"524,526"
4426,10,368,,,,,,"524,526"
4427,11,368,,,,,,"524,526"
4428,0,369,,,,,,"525,527"
4429,1,369,,,,,,"525,527"
4430,2,369,,,,,,"525,527"
4431,3,369,,,,,,"525,527"
4432,4,369,345.40154596805166,477.4204642842042,6.21175081414096,4.742966318765898,1.7516850950206722,"525,527"
4433,5,369,,,,,,"525,527"
4434,6,369,,,,,,"525,527"
4435,7,369,,,,,,"525,527"
4436,8,369,,,,,,"525,527"
4437,9,369,,,,,,"525,527"
4438,10,369,,,,,,"525,527"
4439,11,369,,,,,,"525,527"
4440,0,370,,,,,,"527,529"
4441,1,370,,,,,,"527,529"
4442,2,370,,,,,,"527,529"
4443,3,370,,,,,,"527,529"
4444,4,370,351.5168340903635,478.4366073188088,6.188161636351451,4.854946349033474,1.7191655336978728,"527,529"
4445,5,370,,,,,,"527,529"
4446,6,370,,,,,,"527,529"
4447,7,370,,,,,,"527,529"
4448,8,370,,,,,,"527,529"
4449,9,370,,,,,,"527,529"
4450,10,370,,,,,,"527,529"
4451,11,370,,,,,,"527,529"
4452,0,371,,,,,,"528,530"
4453,1,371,,,,,,"528,530"
4454,2,371,,,,,,"528,530"
4455,3,371,,,,,,"528,530"
4456,4,371,353.40658651021766,466.73005380156184,6.148537817922989,7.562898929646926,1.8246650481588067,"528,530"
4457,5,371,,,,,,"528,530"
4458,6,371,,,,,,"528,530"
4459,7,371,,,,,,"528,530"
4460,8,371,,,,,,"528,530"
4461,9,371,,,,,,"528,530"
4462,10,371,,,,,,"528,530"
4463,11,371,,,,,,"528,530"
4464,0,372,,,,,,"529,531"
4465,1,372,,,,,,"529,531"
4466,2,372,,,,,,"529,531"
4467,3,372,,,,,,"529,531"
4468,4,372,357.54467713112393,479.4806069797773,6.0503522040254,4.263839334635441,1.7659438671743533,"529,531"
4469,5,372,,,,,,"529,531"
4470,6,372,,,,,,"529,531"
4471,7,372,,,,,,"529,531"
4472,8,372,,,,,,"529,531"
4473,9,372,,,,,,"529,531"
4474,10,372,,,,,,"529,531"
4475,11,372,,,,,,"529,531"
4476,0,373,,,,,,"530,532"
4477,1,373,,,,,,"530,532"
4478,2,373,,,,,,"530,532"
4479,3,373,,,,,,"530,532"
4480,4,373,359.34949088580373,467.7920738111163,5.962603365686992,7.644051497988244,1.6681949127344036,"530,532"
4481,5,373,,,,,,"530,532"
4482,6,373,,,,,,"530,532"
4483,7,373,,,,,,"530,532"
4484,8,373,,,,,,"530,532"
4485,9,373,,,,,,"530,532"
4486,10,373,,,,,,"530,532"
4487,11,373,,,,,,"530,532"
4488,0,374,,,,,,"532,534"
4489,1,374,,,,,,"532,534"
4490,2,374,,,,,,"532,534"
4491,3,374,,,,,,"532,534"
4492,4,374,364.9685167474188,468.49065527733933,5.36631626760019,7.265338138291469,1.7236991767308212,"532,534"
4493,5,374,,,,,,"532,534"
4494,6,374,,,,,,"532,534"
4495,7,374,,,,,,"532,534"
4496,8,374,,,,,,"532,534"
4497,9,374,,,,,,"532,534"
4498,10,374,,,,,,"532,534"
4499,11,374,,,,,,"532,534"
4500,0,375,,,,,,"534,536"
4501,1,375,,,,,,"534,536"
4502,2,375,,,,,,"534,536"
4503,3,375,,,,,,"534,536"
4504,4,375,370.5490688910224,469.2058381512137,5.889388868351588,7.763684833941277,1.6750765262789982,"534,536"
4505,5,375,,,,,,"534,536"
4506,6,375,,,,,,"534,536"
4507,7,375,,,,,,"534,536"
4508,8,375,,,,,,"534,536"
4509,9,375,,,,,,"534,536"
4510,10,375,,,,,,"534,536"
4511,11,375,,,,,,"534,536"
4512,0,376,,,,,,"536,537"
4513,1,376,,,,,,"536,537"
4514,2,376,,,,,,"536,537"
4515,3,376,,,,,,"536,537"
4516,4,376,376.20865055681793,470.0000929999557,5.5481936341106435,8.293617043229055,1.747533565608152,"536,537"
4517,5,376,,,,,,"536,537"
4518,6,376,,,,,,"536,537"
4519,7,376,,,,,,"536,537"
4520,8,376,,,,,,"536,537"
4521,9,376,,,,,,"536,537"
4522,10,376,,,,,,"536,537"
4523,11,376,,,,,,"536,537"
4524,0,377,,,,,,"539,542"
4525,1,377,,,,,,"539,542"
4526,2,377,,,,,,"539,542"
4527,3,377,,,,,,"539,542"
4528,4,377,387.11125814628656,469.63324814047667,5.666456030521981,5.739645847056607,1.680023104639444,"539,542"
4529,5,377,,,,,,"539,542"
4530,6,377,,,,,,"539,542"
4531,7,377,,,,,,"539,542"
4532,8,377,,,,,,"539,542"
4533,9,377,,,,,,"539,542"
4534,10,377,,,,,,"539,542"
4535,11,377,,,,,,"539,542"
4536,0,378,,,,,,"540,543"
4537,1,378,,,,,,"540,543"
4538,2,378,,,,,,"540,543"
4539,3,378,,,,,,"540,543"
4540,4,378,387.2898203368286,484.26780709795577,5.815977485854898,6.950191848721528,1.7081617413712717,"540,543"
4541,5,378,,,,,,"540,543"
4542,6,378,,,,,,"540,543"
4543,7,378,,,,,,"540,543"
4544,8,378,,,,,,"540,543"
4545,9,378,,,,,,"540,543"
4546,10,378,,,,,,"540,543"
4547,11,378,,,,,,"540,543"
4548,0,379,,,,,,"542,544"
4549,1,379,,,,,,"542,544"
4550,2,379,,,,,,"542,544"
4551,3,379,,,,,,"542,544"
4552,4,379,392.71393650889274,470.4666228795474,5.6705507677030464,5.353920839342255,1.756867974731877,"542,544"
4553,5,379,,,,,,"542,544"
4554,6,379,,,,,,"542,544"
4555,7,379,,,,,,"542,544"
4556,8,379,,,,,,"542,544"
4557,9,379,,,,,,"542,544"
4558,10,379,,,,,,"542,544"
4559,11,379,,,,,,"542,544"
4560,0,380,,,,,,"543,545"
4561,1,380,,,,,,"543,545"
4562,2,380,,,,,,"543,545"
4563,3,380,,,,,,"543,545"
4564,4,380,393.3148160870776,484.08444310050527,6.395457270702038,11.393475781857353,1.387910047719454,"543,545"
4565,5,380,,,,,,"543,545"
4566,6,380,,,,,,"543,545"
4567,7,380,,,,,,"543,545"
4568,8,380,,,,,,"543,545"
4569,9,380,,,,,,"543,545"
4570,10,380,,,,,,"543,545"
4571,11,380,,,,,,"543,545"
4572,0,381,,,,,,"544,547"
4573,1,381,,,,,,"544,547"
4574,2,381,,,,,,"544,547"
4575,3,381,,,,,,"544,547"
4576,4,381,398.3904975891921,471.6089757981774,5.9110475847573385,5.163863834353506,1.7813911822333404,"544,547"
4577,5,381,,,,,,"544,547"
4578,6,381,,,,,,"544,547"
4579,7,381,,,,,,"544,547"
4580,8,381,,,,,,"544,547"
4581,9,381,,,,,,"544,547"
4582,10,381,,,,,,"544,547"
4583,11,381,,,,,,"544,547"
4584,0,382,,,,,,"545,548"
4585,1,382,,,,,,"545,548"
4586,2,382,,,,,,"545,548"
4587,3,382,,,,,,"545,548"
4588,4,382,399.27410566764206,484.7819752932154,6.183752047533826,9.74610879754122,1.9973068704981707,"545,548"
4589,5,382,,,,,,"545,548"
4590,6,382,,,,,,"545,548"
4591,7,382,,,,,,"545,548"
4592,8,382,,,,,,"545,548"
4593,9,382,,,,,,"545,548"
4594,10,382,,,,,,"545,548"
4595,11,382,,,,,,"545,548"
4596,0,383,,,,,,"546,550"
4597,1,383,,,,,,"546,550"
4598,2,383,,,,,,"546,550"
4599,3,383,,,,,,"546,550"
4600,4,383,401.62686643403646,495.3320850927166,5.934704215666442,2.7277502138906615,0.6280246685179063,"546,550"
4601,5,383,,,,,,"546,550"
4602,6,383,,,,,,"546,550"
4603,7,383,,,,,,"546,550"
4604,8,383,,,,,,"546,550"
4605,9,383,,,,,,"546,550"
4606,10,383,,,,,,"546,550"
4607,11,383,,,,,,"546,550"
4608,0,384,,,,,,"548,552"
4609,1,384,,,,,,"548,552"
4610,2,384,,,,,,"548,552"
4611,3,384,,,,,,"548,552"
4612,4,384,405.3152324073258,486.5166512454386,6.516488399612,4.267330983659794,1.711079064582113,"548,552"
4613,5,384,,,,,,"548,552"
4614,6,384,,,,,,"548,552"
4615,7,384,,,,,,"548,552"
4616,8,384,,,,,,"548,552"
4617,9,384,,,,,,"548,552"
4618,10,384,,,,,,"548,552"
4619,11,384,,,,,,"548,552"
4620,0,385,,,,,,"551,630"
4621,1,385,,,,,,"551,630"
4622,2,385,,,,,,"551,630"
4623,3,385,,,,,,"551,630"
4624,4,385,,,,,,"551,630"
4625,5,385,,,,,,"551,630"
4626,6,385,,,,,,"551,630"
4627,7,385,,,,,,"551,630"
4628,8,385,,,,,,"551,630"
4629,9,385,,,,,,"551,630"
4630,10,385,,,,,,"551,630"
4631,11,385,,,,,,"551,630"
4632,0,386,,,,,,"554,555"
4633,1,386,,,,,,"554,555"
4634,2,386,,,,,,"554,555"
4635,3,386,,,,,,"554,555"
4636,4,386,420.01970210486786,469.1201249965187,6.240029779393029,4.336232714738081,0.2184082918662762,"554,555"
4637,5,386,,,,,,"554,555"
4638,6,386,,,,,,"554,555"
4639,7,386,,,,,,"554,555"
4640,8,386,,,,,,"554,555"
4641,9,386,,,,,,"554,555"
4642,10,386,,,,,,"554,555"
4643,11,386,,,,,,"554,555"
4644,0,387,,,,,,"556,632"
4645,1,387,,,,,,"556,632"
4646,2,387,,,,,,"556,632"
4647,3,387,,,,,,"556,632"
4648,4,387,,,,,,"556,632"
4649,5,387,,,,,,"556,632"
4650,6,387,,,,,,"556,632"
4651,7,387,,,,,,"556,632"
4652,8,387,,,,,,"556,632"
4653,9,387,,,,,,"556,632"
4654,10,387,,,,,,"556,632"
4655,11,387,,,,,,"556,632"
4656,0,388,,,,,,"558,631"
4657,1,388,,,,,,"558,631"
4658,2,388,,,,,,"558,631"
4659,3,388,,,,,,"558,631"
4660,4,388,,,,,,"558,631"
4661,5,388,,,,,,"558,631"
4662,6,388,,,,,,"558,631"
4663,7,388,,,,,,"558,631"
4664,8,388,,,,,,"558,631"
4665,9,388,,,,,,"558,631"
4666,10,388,,,,,,"558,631"
4667,11,388,,,,,,"558,631"
4668,0,389,,,,,,"559,562"
4669,1,389,,,,,,"559,562"
4670,2,389,,,,,,"559,562"
4671,3,389,,,,,,"559,562"
4672,4,389,425.6106074625997,506.0494077377617,5.41394320616051,3.8966512116953376,0.35340088406559556,"559,562"
4673,5,389,,,,,,"559,562"
4674,6,389,,,,,,"559,562"
4675,7,389,,,,,,"559,562"
4676,8,389,,,,,,"559,562"
4677,9,389,,,,,,"559,562"
4678,10,389,,,,,,"559,562"
4679,11,389,,,,,,"559,562"
4680,0,390,,,,,,"560,634"
4681,1,390,,,,,,"560,634"
4682,2,390,,,,,,"560,634"
4683,3,390,,,,,,"560,634"
4684,4,390,,,,,,"560,634"
4685,5,390,,,,,,"560,634"
4686,6,390,,,,,,"560,634"
4687,7,390,,,,,,"560,634"
4688,8,390,,,,,,"560,634"
4689,9,390,,,,,,"560,634"
4690,10,390,,,,,,"560,634"
4691,11,390,,,,,,"560,634"
4692,0,391,,,,,,"561,634"
4693,1,391,,,,,,"561,634"
4694,2,391,,,,,,"561,634"
4695,3,391,,,,,,"561,634"
4696,4,391,,,,,,"561,634"
4697,5,391,,,,,,"561,634"
4698,6,391,,,,,,"561,634"
4699,7,391,,,,,,"561,634"
4700,8,391,,,,,,"561,634"
4701,9,391,,,,,,"561,634"
4702,10,391,,,,,,"561,634"
4703,11,391,,,,,,"561,634"
4704,0,392,,,,,,"562,563"
4705,1,392,,,,,,"562,563"
4706,2,392,,,,,,"562,563"
4707,3,392,,,,,,"562,563"
4708,4,392,428.01595786793473,500.7695811264183,6.2176699415678245,3.5828552483241376,0.49196783441304204,"562,563"
4709,5,392,,,,,,"562,563"
4710,6,392,,,,,,"562,563"
4711,7,392,,,,,,"562,563"
4712,8,392,,,,,,"562,563"
4713,9,392,,,,,,"562,563"
4714,10,392,,,,,,"562,563"
4715,11,392,,,,,,"562,563"
4716,0,393,,,,,,"564,566"
4717,1,393,,,,,,"564,566"
4718,2,393,,,,,,"564,566"
4719,3,393,,,,,,"564,566"
4720,4,393,432.39887333525473,486.49822247158977,5.889911150699263,3.884438260207731,0.5479879128075029,"564,566"
4721,5,393,,,,,,"564,566"
4722,6,393,,,,,,"564,566"
4723,7,393,,,,,,"564,566"
4724,8,393,,,,,,"564,566"
4725,9,393,,,,,,"564,566"
4726,10,393,,,,,,"564,566"
4727,11,393,,,,,,"564,566"
4728,0,394,,,,,,"565,635"
4729,1,394,,,,,,"565,635"
4730,2,394,,,,,,"565,635"
4731,3,394,,,,,,"565,635"
4732,4,394,,,,,,"565,635"
4733,5,394,,,,,,"565,635"
4734,6,394,,,,,,"565,635"
4735,7,394,,,,,,"565,635"
4736,8,394,,,,,,"565,635"
4737,9,394,,,,,,"565,635"
4738,10,394,,,,,,"565,635"
4739,11,394,,,,,,"565,635"
4740,0,395,,,,,,"565,636"
4741,1,395,,,,,,"565,636"
4742,2,395,,,,,,"565,636"
4743,3,395,,,,,,"565,636"
4744,4,395,,,,,,"565,636"
4745,5,395,,,,,,"565,636"
4746,6,395,,,,,,"565,636"
4747,7,395,,,,,,"565,636"
4748,8,395,,,,,,"565,636"
4749,9,395,,,,,,"565,636"
4750,10,395,,,,,,"565,636"
4751,11,395,,,,,,"565,636"
4752,0,396,,,,,,"567,568"
4753,1,396,,,,,,"567,568"
4754,2,396,,,,,,"567,568"
4755,3,396,,,,,,"567,568"
4756,4,396,436.47490771396474,492.55014252149226,5.824076236221786,3.85684329374277,0.181311299412374,"567,568"
4757,5,396,,,,,,"567,568"
4758,6,396,,,,,,"567,568"
4759,7,396,,,,,,"567,568"
4760,8,396,,,,,,"567,568"
4761,9,396,,,,,,"567,568"
4762,10,396,,,,,,"567,568"
4763,11,396,,,,,,"567,568"
4764,0,397,,,,,,"568,569"
4765,1,397,,,,,,"568,569"
4766,2,397,,,,,,"568,569"
4767,3,397,,,,,,"568,569"
